姓名,屆數,捐贈者/支出對象,交易日期,收支科目,身份證/統一編,收入金額,地址,填答數,其他
陳亭妃,8,漢杞工程,101/01/08,營利事業捐贈收入,70500128,50000,台中市大里區,6,
陳亭妃,8,奧迪美實業,100/12/31,營利事業捐贈收入,97393558,50000,台南市安南區,7,地址：臺南市安南區=5 台南市安南區=2
陳亭妃,8,國祐塑膠企業股份有限公司,100/12/23,營利事業捐贈收入,22300797,50000,台南市南區新,6,地址：臺南市南區新=5 台南市南區新=1
陳亭妃,8,佳皇紙業(股)公司,01/1/13,營利事業捐贈收入,72004096,50000,台南市善化區,6,
陳亭妃,8,永弼儀貿易有限公司,100/12/26,營利事業捐贈收入,27915576,50000,新北市中和區,6,
陳亭妃,8,勝朢營造有限公司,100/11/16,營利事業捐贈收入,89704559,50000,台南市安南區,3,
陳亭妃,8,海寮加油站股份有限公司,100/12/08,營利事業捐贈收入,89678222,50000,台南市安定區,3,
陳亭妃,8,宇城土地開發有限公司,100/11/27,營利事業捐贈收入,24252976,40000,台南市安南區,8,地址：臺南市安南區=6 台南市安南區=1;交易日期：100/11/27=7 =1
陳亭妃,8,富立建設股份有限公司,100/10/28,營利事業捐贈收入,89875321,36000,台南市安平區,9,捐贈者/支出對象：富立建設股份有限公司=7 =1;身份證/統一編：89875321=8 =1;地址：臺南市安平區=8 =1
陳亭妃,8,紅崴科技股份有限公司,100/10/13,營利事業捐贈收入,80737468,30000,台南市仁德區,7,身份證/統一編：80737468=8 =1;地址：臺南市仁德區=6 台南市仁德區=1
陳亭妃,8,俊達生技股份有限公司,100/10/13,營利事業捐贈收入,97252712,30000,台南市東區凱,7,收入金額：30000=6 =1;地址：臺南市東區凱=7 台南市東區凱=1
陳亭妃,8,展進工業股份有限公司,100/12/31,營利事業捐贈收入,86408273,30000,台南市安南區,7,
陳亭妃,8,帛江科技(股)公司,100/11/13,營利事業捐贈收入,89726890,30000,台南市安南區,3,
陳亭妃,8,德森實業有限公司,100/12/22,營利事業捐贈收入,53268548,30000,台南市安南區,3,
陳亭妃,8,金巨實業社,100/12/22,營利事業捐贈收入,78631806,30000,台南市安南區,3,
陳亭妃,8,登煌金屬股份有限公司,100/11/05,營利事業捐贈收入,23091973,20000,台南市安南區,6,地址：臺南市安南區=5 =1 台南市安南區=1;交易日期：100/11/05=6 =1;身份證/統一編：23091973=5 23091972=1
陳亭妃,8,信美建設有限公司,100/10/28,營利事業捐贈收入,97486599,20000,台南市安平區,9,地址：臺南市安平區=6 臺南縣安平區=3;收入金額：20000=6 2000=1;交易日期：100/10/28=6 1001028=2 =1
陳亭妃,8,欣哲企業,100/10/28,營利事業捐贈收入,69673831,20000,台南市安南區,8,地址：台南市安南區=5 臺南市安南區=2;收入金額：20000=7 20=1
陳亭妃,8,百象機械股份有限公司,100/11/05,營利事業捐贈收入,16649101,20000,台南市善化區,6,捐贈者/支出對象：百象機械股份有限公司=7 =1;地址：台南市善化區=3 臺南市善化區=2 臺南市善區=1
陳亭妃,8,寬廷有限公司台南分公司,100/11/26,營利事業捐贈收入,53339826,20000,台南市北區北,7,捐贈者/支出對象：寬廷有限公司台南分公司=5 =1 寬庭有限公司台南分公司=1
陳亭妃,8,勝興百貨有限公司,100/11/27,營利事業捐贈收入,97380770,20000,台南市安南區,8,地址：臺南市安南區=6 台南市安南區=1 =1;身份證/統一編：97380770=6 =1;捐贈者/支出對象：勝興百貨有限公司=8 =1;收入金額：20000=6 20.000=1
陳亭妃,8,泳輝科技工程有限公司,100/11/26,營利事業捐贈收入,28642645,20000,台南市安定區,6,地址：臺南市安定區=5 台南市安定區=2;交易日期：100/11/26=5 11/11/26=1
陳亭妃,8,全東亞不動產仲介經紀有限公司,100/11/26,營利事業捐贈收入,13053444,20000,台南市北區林,7,捐贈者/支出對象：全東亞不動產仲介經紀有限公司=7 =1;身份證/統一編：13053444=7 =1
陳亭妃,8,天勤營造有限公司,100/11/25,營利事業捐贈收入,16971699,20000,台南市中西區,7,地址：臺南市中西區=7 =1 台南市中西區=1;收入金額：20000=6 200000=1
陳亭妃,8,鑫亞洲不動產仲介經紀有限公司,100/12/27,營利事業捐贈收入,53138617,20000,台南市永康區,8,捐贈者/支出對象：鑫亞洲不動產仲介經紀有限公司=6 鑫亞洲不動產仲介經濟有限公司=1 =1;交易日期：100/12/27=5 100／12／27=1;地址：臺南市永康區=7 台南市永康區=1
陳亭妃,8,孮佑股份有限公司,100/11/15,營利事業捐贈收入,89510836,20000,台南市安南區,3,
陳亭妃,8,紅崴科技,100/11/14,營利事業捐贈收入,80737468,20000,台南市仁德區,3,
陳亭妃,8,俊達生技,100/11/14,營利事業捐贈收入,97252712,20000,台南市東區凱,2,
陳亭妃,8,吉倡實業(股)公司,100/11/13,營利事業捐贈收入,69925631,20000,台南市安南區,4,地址：臺南市安南區=3 台南市安南區=1
陳亭妃,8,欣旺汽車有限公司,100/12/02,營利事業捐贈收入,24265727,20000,台南市仁德區,3,
陳亭妃,8,昌鋐機電工業有限公司,100/12/16,營利事業捐贈收入,22315222,20000,台南市安定區,3,
陳亭妃,8,佳南水電瓦斯工程有限公司,100/12/04,營利事業捐贈收入,69718247,20000,台南市北區西,3,
陳亭妃,8,好鄰居五金百貨行,100/12/16,營利事業捐贈收入,74956958,20000,台南市西港區,3,
陳亭妃,8,富朗廣告,100/11/20,營利事業捐贈收入,78986736,12000,台南市安平區,7,收入金額：12000=6 =1
陳亭妃,8,銘翰興業有限公司,100/11/16,營利事業捐贈收入,70690823,10000,台南市永康區,7,收入金額：10000=7 10=1
陳亭妃,8,朝欣企業有限公司,100/11/27,營利事業捐贈收入,96864192,10000,台南市安南區,7,地址：臺南市安南區=4 台南市安南區=2;交易日期：100/11/27=6 100／11／27=1
陳亭妃,8,倍誠工程有限公司,100/11/27,營利事業捐贈收入,16810054,10000,台南市安南區,9,
陳亭妃,8,泉昇實業有限公司,100/11/27,營利事業捐贈收入,70635836,10000,台南市安南區,7,收入金額：10000=7 100000=1;捐贈者/支出對象：泉昇實業有限公司=7 =1;地址：臺南市安南區=5 台南市安南區=3 臺南市安定區=1
陳亭妃,8,長梭企業有限公司,100/11/21,營利事業捐贈收入,28557957,10000,台南市南區健,7,地址：臺南市南區健=6 臺南市南區建=1;身份證/統一編：28557957=6 =1
陳亭妃,8,金鼎水電工程行,100/11/21,營利事業捐贈收入,62975656,10000,台南市安平區,8,
陳亭妃,8,必勝客股份有限公司,100/11/26,營利事業捐贈收入,13002754,10000,台南市南區金,6,身份證/統一編：13002754=7 =1
陳亭妃,8,銘隆節能科技(股)公司,100/11/15,營利事業捐贈收入,70683549,10000,台南市安南區,2,
陳亭妃,8,聖釭有限公司,100/11/13,營利事業捐贈收入,70706521,10000,台南市永康區,3,
陳亭妃,8,雄國精密實業有限公司,100/11/13,營利事業捐贈收入,27470476,10000,台南市安南區,4,
陳亭妃,8,智峰有限公司,100/11/13,營利事業捐贈收入,86772722,10000,台南市北區北,3,
陳亭妃,8,凱士達國際(股)公司,100/11/15,營利事業捐贈收入,12839827,10000,台南市安南區,3,
陳亭妃,8,翊凱豪實業有限公司,100/11/13,營利事業捐贈收入,89642941,10000,台南市安南區,3,
陳亭妃,8,金寶科技(股)公司,100/11/13,營利事業捐贈收入,22562172,10000,台南市仁德區,4,
陳亭妃,8,金良興實業(股)公司,100/11/15,營利事業捐贈收入,16427712,10000,台南市安南區,3,
陳亭妃,8,昌帥億興業有限公司,100/11/13,營利事業捐贈收入,86540266,10000,台南市永康區,2,
陳亭妃,8,岱冠加工所,100/11/13,營利事業捐贈收入,06623601,10000,台南市永康區,3,
陳亭妃,8,尚奕光學有限公司,100/11/15,營利事業捐贈收入,13049884,10000,台南市安南區,3,
陳亭妃,8,定銘工業有限公司,100/11/13,營利事業捐贈收入,22401850,10000,台南市永康區,3,
陳亭妃,8,正峯鐵工廠(股)公司,100/11/15,營利事業捐贈收入,69310629,10000,台南市安南區,2,
陳亭妃,8,東門汽車商行,100/12/02,營利事業捐贈收入,99584414,10000,台南市東區府,2,
陳亭妃,8,佰潔家庭用品有限公司,100/11/28,營利事業捐贈收入,16188085,10000,台南市北區公,3,
陳亭妃,8,吳家汽車商行,100/12/02,營利事業捐贈收入,98807893,10000,台南市安南區,3,
陳亭妃,8,黃金添實業有限公司,100/11/23,營利事業捐贈收入,27448123,2000,台南市北區大,7,地址：臺南市北區大=7 =1
陳以真,8,前瞻國際顧問股份有限公司,100/11/23,營利事業捐贈收入,27567485,1000000,新北市新店區,14,捐贈者/支出對象：前瞻國際顧問股份有限公司=12 前瞻國際際顧問股份有限公司=2
陳以真,8,飛揚聯合科技股份有限公司,100/12/29,營利事業捐贈收入,12343712,400000,台北市北投區,17,
陳以真,8,乙農企業股份有限公司,100/12/29,營利事業捐贈收入,04987388,300000,台北市北投區,15,地址：臺北市北投區=14 台北市北投區=1
陳以真,8,福盛製罐工廠股份有限公司,100/12/08,營利事業捐贈收入,59007401,100000,彰化縣花壇鄉,15,
陳以真,8,建興聯合會計師事務所,101/01/04,營利事業捐贈收入,83428326,100000,高雄市苓雅區,15,交易日期：101/01/04=10 101//01/04=3 10/010/04=2
陳以真,8,統園企業股份有限公司,101/01/05,營利事業捐贈收入,22387885,50000,台北市士林區,15,地址：臺北市士林區=15 台北市士林區=1;捐贈者/支出對象：統園企業股份有限公司=13 純園企業股份有限公司=1 =1
陳以真,8,振誠貿易股份有限公司,100/12/20,營利事業捐贈收入,11310208,50000,台北市中正區,14,地址：臺北市中正區=15 台北市中正區=2
陳以真,8,振源食品化工原料股份有限公司,100/12/20,營利事業捐贈收入,18852136,50000,台北市中正區,16,地址：臺北市中正區=13 台北市中正區=2
陳以真,8,泉季有限公司,100/08/09,營利事業捐贈收入,25135407,50000,台北市民權東,15,地址：台北市民權東=14 臺北市民權東=1
陳以真,8,皇室國際實業有限公司,100/08/09,營利事業捐贈收入,28193422,40000,台北市民權東,14,
陳以真,8,士佳企業有限公司,100/08/09,營利事業捐贈收入,12973942,30000,,14,
陳以真,8,弘大鋼構,100/12/15,營利事業捐贈收入,19399697,10000,嘉義市林森東,13,捐贈者/支出對象：弘大鋼構=14 55=1;交易日期：100/12/15=12 =1
陳以真,8,允統食材有限公司,101/01/02,營利事業捐贈收入,28573561,6000,嘉義市世賢路,15,
陳以真,8,新東海國際科技有限公司,101/01/06,營利事業捐贈收入,27354151,5000,台北市中正區,16,地址：臺北市中正區=11 台北市中正區=3
陳以真,8,誠美堆高機企業社,100/11/17,營利事業捐贈收入,25742769,1200,嘉義縣太保市,15,捐贈者/支出對象：誠美堆高機企業社=14 成美堆高機企業社=1
陳唐山,8,遠鼎租賃股份有限公司,100/11/19,營利事業捐贈收入,05721528,1000000,台北市南京東,10,
陳唐山,8,台北南鴻輪胎股份有限公司,100/11/01,營利事業捐贈收入,84263300,1000000,新北市汐止區,8,
陳唐山,8,大成長城企業股份有限公司,100/11/11,營利事業捐贈收入,73008303,800000,台南市永康區,7,
陳唐山,8,楊龍企業有限公司,100/11/26,營利事業捐贈收入,30843871,500000,台北市敦化南,7,
陳唐山,8,攸紘企業股份有限公司,100/11/26,營利事業捐贈收入,09421093,500000,台北市敦化南,7,
陳唐山,8,三星科技股份有限公司,100/11/23,營利事業捐贈收入,68040606,500000,台南市歸仁區,11,
陳唐山,8,富永昶建設股份有限公司,100/11/26,營利事業捐贈收入,23416727,300000,台北市南京東,7,地址：臺北市南京東=6 台北市南京東=2
陳唐山,8,源泰股份有限公司,101/01/12,營利事業捐贈收入,74332341,200000,台北市信義區,8,地址：臺北市信義區=5 =2
陳唐山,8,東陽實業廠股份有限公司,100/12/19,營利事業捐贈收入,68326665,200000,台南市安南區,7,
陳唐山,8,慶益開發股份有限公司,100/12/30,營利事業捐贈收入,24340275,100000,台北市吉林路,8,
陳唐山,8,福光企業股份有限公司,101/01/10,營利事業捐贈收入,73632361,100000,台南市仁德區,8,
陳唐山,8,高林實業股份有限公司,100/12/05,營利事業捐贈收入,11547230,100000,台北市松山區,8,
陳唐山,8,東弘金屬工業股份有限公司,100/12/30,營利事業捐贈收入,72071025,100000,台南市新市區,8,收入金額：100000=6 100=1;捐贈者/支出對象：東弘金屬工業股份有限公司=7 東弘金屬股份有限公司=1
陳唐山,8,大朋電子工業股份有限公司,100/09/27,營利事業捐贈收入,84244705,100000,新北市新店區,7,身份證/統一編：84244705=7 56124=1;捐贈者/支出對象：大朋電子工業股份有限公司=8 大鵬電子工業股份有限公司=1
陳唐山,8,一畝園食品有限公司,100/11/29,營利事業捐贈收入,27507380,50000,台南市永康區,6,
陳唐山,8,國洲工程有限公司,100/09/02,營利事業捐贈收入,84402859,50000,台南市新營區,3,
陳唐山,8,將寶實業股份有限公司,100/10/31,營利事業捐贈收入,86204263,30000,台南市永康區,7,地址：臺南市永康區=7 =1
陳唐山,8,力民倉企業有限公司,100/12/16,營利事業捐贈收入,28401385,30000,台南市仁德區,7,捐贈者/支出對象：力民倉企業有限公司=7 =1
陳唐山,8,煒昇實業有限公司,100/11/09,營利事業捐贈收入,22399931,10000,台南市歸仁區,7,地址：臺南市歸仁區=8 台南市歸仁區=1 =1
陳唐山,8,平航企業有限公司,100/11/09,營利事業捐贈收入,16477986,10000,高雄市鼓山區,8,捐贈者/支出對象：平航企業有限公司=5 平行企業有限公司=2 平航企業股份有限公司=1
陳唐山,8,大東華國際科技有限公司台南分公司附設,101/01/06,營利事業捐贈收入,28562699,5000,台南市北區公,7,
陳學聖,8,柏昶建設有限公司,100/11/05,營利事業捐贈收入,84385578,1000000,桃園縣中壢市,,
陳學聖,8,行快科技股份有限公司,100/11/23,營利事業捐贈收入,70758983,1000000,新北市新店區,,
陳學聖,8,漢田廣告事業有限公司,100/10/05,營利事業捐贈收入,25008556,500000,桃園縣桃園市,,
陳學聖,8,欣天成股份有限公司,100/ 12/27,營利事業捐贈收入,16382026,500000,桃園縣中壢市,,
陳學聖,8,旭亞人力資源管理顧問有限公司,100/07/15,營利事業捐贈收入,96948550,500000,桃園縣中壢市,,
陳學聖,8,中森建設股份有限公司,101/01/09,營利事業捐贈收入,28822082,500000,桃園縣蘆竹鄉,,
陳學聖,8,龍巖股份有限公司,100/11/07,營利事業捐贈收入,22415496,300000,台北市松山區,,
陳學聖,8,添進藥業股份有限公司,100/08/25,營利事業捐贈收入,12803476,300000,桃園縣中壢市,,
陳學聖,8,岳豐科技股份有限公司,100/12/19,營利事業捐贈收入,45911735,300000,桃園縣新屋鄉,,
陳學聖,8,六和紡織廠股份有限公司,100/11/14,營利事業捐贈收入,11113500,300000,台北市大同區,,
陳學聖,8,旭創意有限公司,100/12/30,營利事業捐贈收入,13092220,250000,台北市大安區,,
陳學聖,8,畢迅科技股份有限公司,100/12/ 16,營利事業捐贈收入,23930061,200000,台北市大安區,,
陳學聖,8,淡水第一信用合作社,100/10/14,營利事業捐贈收入,37098407,200000,新北市淡水區,,
陳學聖,8,中華票券金融公司,100/12/30,營利事業捐贈收入,12198359,200000,台北市內湖區,,
陳學聖,8,源大環能開發事業有限公司,100/12/08,營利事業捐贈收入,29120948,100000,桃園縣楊梅市,,
陳學聖,8,華哲科技股份有限公司,100/12/25,營利事業捐贈收入,53534905,100000,台北市信義區,,
陳學聖,8,華邦廣告事業有限公司,101/01/11,營利事業捐贈收入,23565205,100000,桃園縣中壢市,,
陳學聖,8,威均建設有限公司,100/12/30,營利事業捐贈收入,97222909,100000,桃園縣中壢市,,
陳學聖,8,金磗動力行銷股份有限公司,100/12/04,營利事業捐贈收入,25100836,100000,台北巿信義區,,
陳學聖,8,昇捷建設股份有限公司,100/ 12/26,營利事業捐贈收入,86122122,100000,桃園縣桃園市,,
陳學聖,8,尚美實業股份有限公司,100/10/24,營利事業捐贈收入,43834777,100000,桃園縣大溪鎮,,
陳學聖,8,佶鼎科技股份有限公司,100/ 12/06,營利事業捐贈收入,16886005,100000,桃園縣觀音鄉,,
陳學聖,8,生生投資股份有限公司,100/12/21,營利事業捐贈收入,16591255,100000,台北市中山區,,
陳學聖,8,上允創作料理有限公司,100/12/09,營利事業捐贈收入,27749845,100000,台北市中山區,,
陳學聖,8,天加股份有限公司,101/01/09,營利事業捐贈收入,16071698,60000,桃園縣中壢市,,
陳學聖,8,超宇網際網路國際股份有限公司,101/01/04,營利事業捐贈收入,27770641,50000,台北市萬華區,,
陳學聖,8,宥星皮業有限公司,100/11/09,營利事業捐贈收入,84681487,50000,桃園縣中壢市,,
陳學聖,8,天長地久企業有限公司,100/11/30,營利事業捐贈收入,89243867,50000,桃園縣中壢市,,
陳學聖,8,祐維科技股份有限公司,100/12/29,營利事業捐贈收入,24330327,30000,桃園縣中壢市,,
陳學聖,8,慶達石化工業有限公司,101/01/13,營利事業捐贈收入,89827341,20000,宜蘭縣冬山鄉,,
陳學聖,8,尊贏建設股份有限公司,101/01/10,營利事業捐贈收入,25194854,20000,桃園縣大園鄉,,
陳學聖,8,亮宇興業有限公司,100/12/01,營利事業捐贈收入,70503835,10000,桃園縣大園鄉,,
陳學聖,8,雨鑫國際開發有限公司,100/ 12/04,營利事業捐贈收入,70649249,10000,桃園縣中壢市,,
陳學聖,8,東祐陶瓷有限公司,100/ 12/ 18,營利事業捐贈收入,44037856,10000,桃園縣龜山鄉,,
陳學聖,8,和倍有限公司,100/12/21,營利事業捐贈收入,23820634,10000,桃園縣中壢市,,
陳學聖,8,亞力山企業有限公司,100/12/14,營利事業捐贈收入,12817204,10000,桃園縣平鎮市,,
陳學聖,8,永霖不動產經紀有限公司,101/01/10,營利事業捐贈收入,53163538,10000,桃園縣中壢市,,
陳學聖,8,1號木桿美容企業社,101/01/11,營利事業捐贈收入,26605004,10000,桃園縣中壢市,,
陳學聖,8,桃圈高鐵地產有限公司,100/12/29,營利事業捐贈收入,28148877,5000,桃園縣大園鄉,,
陳學聖,8,香江餐飲股份有限公司,101/01/09,營利事業捐贈收入,84376509,5000,桃園縣中壢市,,
陳學聖,8,艾華科有限公司,100/12/13,營利事業捐贈收入,28905631,2000,台北市大安區,,
陳振盛,8,皇家可口股份有限公司,100/12/07,營利事業捐贈收入,22265497,200000,台北市懷寧街,8,
陳明文,8,盛亞建設股份有限公司,100/11/02,營利事業捐贈收入,84632402,1000000,台中市西屯區,6,
陳明文,8,漢來美食股份有限公司,100/12/19,營利事業捐贈收入,80352343,1000000,高雄市前金區,8,
陳明文,8,遠紡實業(股)公司,100/11/15,營利事業捐贈收入,05082563,1000000,新北市敦化南,3,
陳明文,8,嘉聯實業股份有限公司,100/10/21,營利事業捐贈收入,22567325,500000,嘉義市新民路,7,
陳明文,8,力揚紙業股份有限公司,100/09/22,營利事業捐贈收入,34461728,500000,新北市五股區,7,
陳明文,8,亞東證券投資顧問股份有限公司,100/12/14,營利事業捐贈收入,70360766,500000,台北市重慶南,8,
陳明文,8,台展投資有限公司,100/11/04,營利事業捐贈收入,27325430,300000,台北市中山區,7,
陳明文,8,鴻勝化學科技(股)公司,100/12/27,營利事業捐贈收入,13097528,200000,彰化縣線西鄉,10,捐贈者/支出對象：鴻勝化學科技(股)公司=7 鴻勝化學科技（股）公司=1
陳明文,8,發得科技工業（股）公司,100/12/06,營利事業捐贈收入,23985213,200000,嘉義縣民雄鄉,8,
陳明文,8,清石石材企業股份有限公司,101/01/12,營利事業捐贈收入,70518083,200000,宜蘭縣三星鄉,8,捐贈者/支出對象：清石石材企業股份有限公司=5 清石石材企業（股份有限公司=1
陳明文,8,禎祥食品工業（股）公司,100/11/18,營利事業捐贈收入,67321044,200000,嘉義縣朴子市,2,
陳明文,8,台迪投資有限公司,100/11/04,營利事業捐贈收入,29047784,200000,台北市中山區,2,
陳明文,8,瑞壹紙器有限公司,100/10/31,營利事業捐贈收入,66601721,100000,嘉義市老藤里,6,
陳明文,8,新崮有限公司,100/11/02,營利事業捐贈收入,13050397,100000,台中市南屯區,7,
陳明文,8,閎信有限公司,100/10/31,營利事業捐贈收入,27857061,100000,嘉義縣鹿草鄉,8,捐贈者/支出對象：閎信有限公司=7 閎信有美公司=2;收入金額：100000=7 =1
陳明文,8,泉溢開發有限公司,100/11/02,營利事業捐贈收入,28545828,100000,嘉義縣朴子市,7,
陳明文,8,信盈貿易股份有限公司,100/11/03,營利事業捐贈收入,22644174,100000,新北市汐止區,7,
陳明文,8,阿里山建設有限公司,100/10/25,營利事業捐贈收入,27611932,100000,嘉義市民生南,8,
陳明文,8,茂展實業(股)公司,100/11/21,營利事業捐贈收入,28396405,100000,嘉義縣義竹鄉,9,
陳明文,8,太天興業有限公司,101/01/11,營利事業捐贈收入,12876771,100000,新北市五股區,9,捐贈者/支出對象：太天興業有限公司=5 太天興有限公司=2
陳明文,8,天珩機械(股)公司,100/11/22,營利事業捐贈收入,66512164,100000,嘉義縣太保市,8,捐贈者/支出對象：天珩機械(股)公司=6 天珩機械（股）公司=2
陳明文,8,穎杰鑄造工業(股)公司,100/11/11,營利事業捐贈收入,66570608,100000,嘉義縣太保市,3,
陳明文,8,榮鑫實業股份有限公司,100/11/16,營利事業捐贈收入,12143783,100000,台北市南京東,3,
陳明文,8,景暉精密企業有限公司,100/11/04,營利事業捐贈收入,31345346,100000,桃園縣蘆竹鄉,3,
陳明文,8,寶島國際休閒股份有限公司,100/11/02,營利事業捐贈收入,53371368,50000,嘉義縣中埔鄉,7,
陳明文,8,寶島伙食包作,100/11/02,營利事業捐贈收入,09011231,50000,嘉義縣大林鎮,9,
陳明文,8,照錩有限公司,100/10/31,營利事業捐贈收入,12809746,50000,嘉義市世賢路,7,
陳明文,8,堡聖混凝土股份有限公司,100/10/27,營利事業捐贈收入,24256419,50000,嘉義縣番路鄉,6,捐贈者/支出對象：堡聖混凝土股份有限公司=6 保聖混凝土股份有限公司=2
陳明文,8,勝發工業社,100/10/19,營利事業捐贈收入,06315288,50000,嘉義縣新港鄉,7,
陳明文,8,御嘉建設股份有限公司,100/11/02,營利事業捐贈收入,28037210,50000,嘉義市八德路,6,
陳明文,8,常旭營造有限公司,100/11/02,營利事業捐贈收入,16078313,50000,嘉義市溪興街,8,
陳明文,8,信濃營造股分有限公司,100/10/25,營利事業捐贈收入,22990293,50000,台中市華美西,8,捐贈者/支出對象：信濃營造股分有限公司=8 信濃營造股份有限公司=1;收入金額：50000=7 =1
陳明文,8,獨一社釀造股份有限公司,100/12/15,營利事業捐贈收入,84822775,50000,嘉義縣水上鄉,6,
陳明文,8,樺億土木工程有限公司,100/11/18,營利事業捐贈收入,24269152,50000,嘉義縣竹崎鄉,7,
陳明文,8,嘉良特化(股)公司,100/12/13,營利事業捐贈收入,70676075,50000,嘉義縣太保市,8,捐贈者/支出對象：嘉良特化(股)公司=7 嘉良特化（股）公司=1
陳明文,8,集揚營造有限公司,100/11/18,營利事業捐贈收入,16708558,50000,嘉義縣朴子市,7,
陳明文,8,啟舜營造有限公司,100/11/18,營利事業捐贈收入,16259855,50000,嘉義縣水上鄉,9,
陳明文,8,祇園建設公司,100/12/02,營利事業捐贈收入,27632520,50000,嘉義市興業東,6,
陳明文,8,政達土木包工業,100/11/18,營利事業捐贈收入,25266174,50000,雲林縣四湖鄉,7,
陳明文,8,宗永營造有限公司,100/12/23,營利事業捐贈收入,53500118,50000,嘉義縣水上鄉,7,
陳明文,8,伍興營造有限公司,100/11/18,營利事業捐贈收入,86545754,50000,嘉義市維新路,6,
陳明文,8,天發營造有限公司,100/11/18,營利事業捐贈收入,89347096,50000,雲林縣虎尾鎮,8,
陳明文,8,天成輸配電工程有限公司,100/12/30,營利事業捐贈收入,28543053,50000,嘉義縣新港鄉,8,
陳明文,8,友良高科技紡織(股)公司,100/12/13,營利事業捐贈收入,79838241,50000,嘉義縣太保市,8,
陳明文,8,榮勇國際實業有限公司,100/11/18,營利事業捐贈收入,28045979,50000,嘉義縣民雄鄉,2,
陳明文,8,嘉南營造(股)公司,100/11/11,營利事業捐贈收入,23675630,50000,嘉義市共和路,2,
陳明文,8,裕航(股)公司,100/11/11,營利事業捐贈收入,12726339,50000,嘉義縣東石鄉,3,
陳明文,8,鈜景國產肉品專賣店,100/11/11,營利事業捐贈收入,10469257,50000,嘉義市朴子市,3,
陳明文,8,翔閔企業有限公司,100/11/11,營利事業捐贈收入,70675581,50000,嘉義縣朴子市,2,
陳明文,8,海王星興業股份有限公司,100/11/16,營利事業捐贈收入,34653140,50000,嘉義縣民雄鄉,3,
陳明文,8,振鍵產業(股)公司,100/11/11,營利事業捐贈收入,66530830,50000,嘉義縣水上鄉,3,
陳明文,8,洋基營造(股)公司,100/11/18,營利事業捐贈收入,84996156,50000,嘉義市西區泰,2,
陳明文,8,信富證券(股)公司,100/11/11,營利事業捐贈收入,23474134,50000,嘉義縣朴子市,2,
陳明文,8,固全營造工程（股）公司,100/11/18,營利事業捐贈收入,89639642,50000,嘉義縣朴子市,2,
陳明文,8,玖叡土木包工業有限公司,100/11/17,營利事業捐贈收入,24439065,50000,嘉義縣太保市,3,
陳明文,8,宏奇泵浦工業有限公司,100/11/07,營利事業捐贈收入,22238226,50000,新北市新莊區,3,
陳明文,8,任建企業股份有限公司,100/11/16,營利事業捐贈收入,66451954,50000,嘉義縣民雄鄉,3,
陳明文,8,三峰油漆廠有限公司,100/11/10,營利事業捐贈收入,89383206,50000,嘉義縣大林鎮,3,
陳明文,8,竣茂營造有限公司,100/10/25,營利事業捐贈收入,16737147,25000,嘉義市建成街,9,地址：嘉義市建成街=6 喜義市建成街=2
陳明文,8,邦城工程顧問有限公司,100/10/25,營利事業捐贈收入,27298222,25000,新竹市北大路,9,
陳根德,8,景岳生物科技股份有限公司,100/12/20,營利事業捐贈收入,12715847,1000000,台南市善化區,7,
陳根德,8,協欣金屬工業股份有限公司,100/11/29,營利事業捐贈收入,09430987,1000000,桃園縣大溪鎮,4,
陳根德,8,又又美生物科技股份有限公司,101/01/05,營利事業捐贈收入,12744147,600000,台南市新市區,7,
陳根德,8,儒鴻企業股份有限公司,100/12/07,營利事業捐贈收入,35884479,600000,台北市長安東,3,
陳根德,8,力根實業股份有限公司,100/12/21,營利事業捐贈收入,35974181,500000,桃園縣龜山鄉,7,
陳根德,8,力根實業股份有限公司,101/01/02,營利事業捐贈收入,35974181,500000,桃園縣龜山鄉,7,身份證/統一編：35974181=6 =1
陳根德,8,遠雄國際投資股份有限公司,100/11/30,營利事業捐贈收入,22554790,500000,台北市信義區,3,
陳根德,8,聯倉交通股份有限公司,100/12/20,營利事業捐贈收入,43622035,300000,桃園縣蘆竹鄉,8,
陳根德,8,燦星網通股份有限公司,100/12/21,營利事業捐贈收入,28986660,300000,台北市內湖區,9,
陳根德,8,福圓營造有限公司,101/01/05,營利事業捐贈收入,84071176,300000,桃園縣蘆竹鄉,9,
陳根德,8,翔富興業股份有限公司,100/12/27,營利事業捐贈收入,36148604,300000,桃園縣龜山鄉,2,
陳根德,8,慶皇水泥股份有限公司,100/12/19,營利事業捐贈收入,16649691,200000,桃園縣觀音鄉,8,
陳根德,8,東騏建設開發股份有限公司,100/12/16,營利事業捐贈收入,27581135,200000,桃園縣蘆竹鄉,7,
陳根德,8,權鋒國際股份有限公司,100/11/30,營利事業捐贈收入,12664880,200000,台北市信義區,3,
陳根德,8,翔富興業股份有限公司,100/12/26,營利事業捐贈收入,36148604,200000,桃園縣龜山鄉,3,
陳根德,8,擎都建設股份有限公司,100/10/12,營利事業捐贈收入,16724902,150000,桃園縣龜山鄉,3,
陳根德,8,華錯國際聯合物流股份有限公司,100/12/27,營利事業捐贈收入,16368805,150000,桃園縣桃園市,3,
陳根德,8,英業開發建設股份有限公司,101/01/05,營利事業捐贈收入,28525225,120000,桃園縣桃園市,7,
陳根德,8,冠順染整股份有限公司,100/12/18,營利事業捐贈收入,07737547,100000,桃園縣大園鄉,8,身份證/統一編：07737547=6 7737547=1 =1
